Vnum	Locale_Name
12361	Capuchon de Maille+1
12362	Capuchon de Maille+2
12363	Capuchon de Maille+3
12364	Capuchon de Maille+4
12365	Capuchon de Maille+5
12366	Capuchon de Maille+6
12367	Capuchon de Maille+7
12368	Capuchon de Maille+8
12369	Capuchon de Maille+9
12380	Capuchon de Fer+0
12381	Capuchon de Fer+1
12382	Capuchon de Fer+2
12383	Capuchon de Fer+3
12384	Capuchon de Fer+4
12385	Capuchon de Fer+5
12386	Capuchon de Fer+6
12387	Capuchon de Fer+7
12388	Capuchon de Fer+8
12389	Capuchon de Fer+9
12390	Capuchon Orc +0
12391	Capuchon Orc +1
12392	Capuchon Orc +2
12393	Capuchon Orc +3
12394	Capuchon Orc +4
12395	Capuchon Orc +5
12396	Capuchon Orc +6
12397	Capuchon Orc +7
12398	Capuchon Orc +8
12399	Capuchon Orc +9
12400	Capuchon Arachnoïde +0
12401	Capuchon Arachnoïde +1
12402	Capuchon Arachnoïde +2
12403	Capuchon Arachnoïde +3
12404	Capuchon Arachnoïde +4
12405	Capuchon Arachnoïde +5
12406	Capuchon Arachnoïde +6
12407	Capuchon Arachnoïde +7
12408	Capuchon Arachnoïde +8
12409	Capuchon Arachnoïde +9
12480	Heaume Sanglant+0
12481	Heaume Sanglant+1
12482	Heaume Sanglant+2
12483	Heaume Sanglant+3
12484	Heaume Sanglant+4
12485	Heaume Sanglant+5
12486	Heaume Sanglant+6
12487	Heaume Sanglant+7
12488	Heaume Sanglant+8
12489	Heaume Sanglant+9
12500	Heaume de Raillerie+0
12501	Heaume de Raillerie+1
12502	Heaume de Raillerie+2
12503	Heaume de Raillerie+3
12504	Heaume de Raillerie+4
12505	Heaume de Raillerie+5
12506	Heaume de Raillerie+6
12507	Heaume de Raillerie+7
12508	Heaume de Raillerie+8
12509	Heaume de Raillerie+9
12520	Heaume de Château+0
12521	Heaume de Château+1
12522	Heaume de Château+2
12523	Heaume de Château+3
12524	Heaume de Château+4
12525	Heaume de Château+5
12526	Heaume de Château+6
12527	Heaume de Château+7
12528	Heaume de Château+8
12529	Heaume de Château+9
12530	Heaume Viking +0
12531	Heaume Viking +1
12532	Heaume Viking +2
12533	Heaume Viking +3
12534	Heaume Viking +4
12535	Heaume Viking +5
12536	Heaume Viking +6
12537	Heaume Viking +7
12538	Heaume Viking +8
12539	Heaume Viking +9
12540	Heaume Magique +0
12541	Heaume Magique +1
12542	Heaume Magique +2
12543	Heaume Magique +3
12544	Heaume Magique +4
12545	Heaume Magique +5
12546	Heaume Magique +6
12547	Heaume Magique +7
12548	Heaume Magique +8
12549	Heaume Magique +9
12620	Chapeau de Moine+0
12621	Chapeau de Moine+1
12622	Chapeau de Moine+2
12623	Chapeau de Moine+3
12624	Chapeau de Moine+4
12625	Chapeau de Moine+5
12626	Chapeau de Moine+6
12627	Chapeau de Moine+7
12628	Chapeau de Moine+8
12629	Chapeau de Moine+9
12640	Chapeau de Phoenix+0
12641	Chapeau de Phoenix+1
12642	Chapeau de Phoenix+2
12643	Chapeau de Phoenix+3
12644	Chapeau de Phoenix+4
12645	Chapeau de Phoenix+5
12646	Chapeau de Phoenix+6
12647	Chapeau de Phoenix+7
12648	Chapeau de Phoenix+8
12649	Chapeau de Phoenix+9
12660	Chap. Lumiere du Sol.+0
12661	Chap. Lumiere du Sol.+1
12662	Chap. Lumiere du Sol.+2
12663	Chap. Lumiere du Sol.+3
12664	Chap. Lumiere du Sol.+4
12665	Chap. Lumiere du Sol.+5
12666	Chap. Lumiere du Sol.+6
12667	Chap. Lumiere du Sol.+7
12668	Chap. Lumiere du Sol.+8
12669	Chap. Lumiere du Sol.+9
12670	Chapeau de Cardinal +0
12671	Chapeau de Cardinal +1
12672	Chapeau de Cardinal +2
12673	Chapeau de Cardinal +3
12674	Chapeau de Cardinal +4
12675	Chapeau de Cardinal +5
12676	Chapeau de Cardinal +6
12677	Chapeau de Cardinal +7
12678	Chapeau de Cardinal +8
12679	Chapeau de Cardinal +9
12680	Chapeau d'Éclat d'Âme +0
12681	Chapeau d'Éclat d'Âme +1
12682	Chapeau d'Éclat d'Âme +2
12683	Chapeau d'Éclat d'Âme +3
12684	Chapeau d'Éclat d'Âme +4
12685	Chapeau d'Éclat d'Âme +5
12686	Chapeau d'Éclat d'Âme +6
12687	Chapeau d'Éclat d'Âme +7
12688	Chapeau d'Éclat d'Âme +8
12689	Chapeau d'Éclat d'Âme +9
12690	Casque d'Acier-Dragon +0
12691	Casque d'Acier-Dragon +1
12692	Casque d'Acier-Dragon +2
12693	Casque d'Acier-Dragon +3
12694	Casque d'Acier-Dragon +4
12695	Casque d'Acier-Dragon +5
12696	Casque d'Acier-Dragon +6
12697	Casque d'Acier-Dragon +7
12698	Casque d'Acier-Dragon +8
12699	Casque d'Acier-Dragon +9
12700	Capuche de Dragon +0
12701	Capuche de Dragon +1
12702	Capuche de Dragon +2
12703	Capuche de Dragon +3
12704	Capuche de Dragon +4
12705	Capuche de Dragon +5
12706	Capuche de Dragon +6
12707	Capuche de Dragon +7
12708	Capuche de Dragon +8
12709	Capuche de Dragon +9
12710	Casque-Dragon Blindé +0
12711	Casque-Dragon Blindé +1
12712	Casque-Dragon Blindé +2
12713	Casque-Dragon Blindé +3
12714	Casque-Dragon Blindé +4
12715	Casque-Dragon Blindé +5
12716	Casque-Dragon Blindé +6
12717	Casque-Dragon Blindé +7
12718	Casque-Dragon Blindé +8
12719	Casque-Dragon Blindé +9
12720	Coiffe de Dragon +0
12721	Coiffe de Dragon +1
12722	Coiffe de Dragon +2
12723	Coiffe de Dragon +3
12724	Coiffe de Dragon +4
12725	Coiffe de Dragon +5
12726	Coiffe de Dragon +6
12727	Coiffe de Dragon +7
12728	Coiffe de Dragon +8
12729	Coiffe de Dragon +9
13000	Bouclier de Bataille+0
13001	Bouclier de Bataille+1
13002	Bouclier de Bataille+2
13003	Bouclier de Bataille+3
13004	Bouclier de Bataille+4
13005	Bouclier de Bataille+5
13006	Bouclier de Bataille+6
13007	Bouclier de Bataille+7
13008	Bouclier de Bataille+8
13009	Bouclier de Bataille+9
13020	Bouclier Pentagonal+0
13021	Bouclier Pentagonal+1
13022	Bouclier Pentagonal+2
13023	Bouclier Pentagonal+3
13024	Bouclier Pentagonal+4
13025	Bouclier Pentagonal+5
13026	Bouclier Pentagonal+6
13027	Bouclier Pentagonal+7
13028	Bouclier Pentagonal+8
13029	Bouclier Pentagonal+9
13040	Bouclier Rond Noir+0
13041	Bouclier Rond Noir+1
13042	Bouclier Rond Noir+2
13043	Bouclier Rond Noir+3
13044	Bouclier Rond Noir+4
13045	Bouclier Rond Noir+5
13046	Bouclier Rond Noir+6
13047	Bouclier Rond Noir+7
13048	Bouclier Rond Noir+8
13049	Bouclier Rond Noir+9
13060	Bouclier du Faucon+0
13061	Bouclier du Faucon+1
13062	Bouclier du Faucon+2
13063	Bouclier du Faucon+3
13064	Bouclier du Faucon+4
13065	Bouclier du Faucon+5
13066	Bouclier du Faucon+6
13067	Bouclier du Faucon+7
13068	Bouclier du Faucon+8
13069	Bouclier du Faucon+9
13080	Bouclier Tigre Singe+0
13081	Bouclier Tigre Singe+1
13082	Bouclier Tigre Singe+2
13083	Bouclier Tigre Singe+3
13084	Bouclier Tigre Singe+4
13085	Bouclier Tigre Singe+5
13086	Bouclier Tigre Singe+6
13087	Bouclier Tigre Singe+7
13088	Bouclier Tigre Singe+8
13089	Bouclier Tigre Singe+9
13100	Boucl. Tranc. du Lion+0
13101	Boucl. Tranc. du Lion+1
13102	Boucl. Tranc. du Lion+2
13103	Boucl. Tranc. du Lion+3
13104	Boucl. Tranc. du Lion+4
13105	Boucl. Tranc. du Lion+5
13106	Boucl. Tranc. du Lion+6
13107	Boucl. Tranc. du Lion+7
13108	Boucl. Tranc. du Lion+8
13109	Boucl. Tranc. du Lion+9
13120	Boucl. Écaille Dragon+0
13121	Boucl. Écaille Dragon+1
13122	Boucl. Écaille Dragon+2
13123	Boucl. Écaille Dragon+3
13124	Boucl. Écaille Dragon+4
13125	Boucl. Écaille Dragon+5
13126	Boucl. Écaille Dragon+6
13127	Boucl. Écaille Dragon+7
13128	Boucl. Écaille Dragon+8
13129	Boucl. Écaille Dragon+9
13140	Bouclier des Titans +0
13141	Bouclier des Titans +1
13142	Bouclier des Titans +2
13143	Bouclier des Titans +3
13144	Bouclier des Titans +4
13145	Bouclier des Titans +5
13146	Bouclier des Titans +6
13147	Bouclier des Titans +7
13148	Bouclier des Titans +8
13149	Bouclier des Titans+9
13160	Boucl. des 3 Empereurs+0
13161	Boucl. des 3 Empereurs+1
13162	Boucl. des 3 Empereurs+2
13163	Boucl. des 3 Empereurs+3
13164	Boucl. des 3 Empereurs+4
13165	Boucl. des 3 Empereurs+5
13166	Boucl. des 3 Empereurs+6
13167	Boucl. des 3 Empereurs+7
13168	Boucl. des 3 Empereurs+8
13169	Boucl. des 3 Empereurs+9
13190	Bouclier Pentagonal+0
13191	Bouclier Pentagonal+1
13192	Bouclier Pentagonal+2
13193	Bouclier Pentagonal+3
13194	Bouclier Pentagonal+4
13195	Bouclier Pentagonal+5
13196	Bouclier Pentagonal+6
13197	Bouclier Pentagonal+7
13198	Bouclier Pentagonal+8
13199	Bouclier Pentagonal+9
13200	Bouclier Rond Noir+0
13201	Bouclier Rond Noir+1
13202	Bouclier Rond Noir+2
13203	Bouclier Rond Noir+3
13204	Bouclier Rond Noir+4
13205	Bouclier Rond Noir+5
13206	Bouclier Rond Noir+6
13207	Bouclier Rond Noir+7
13208	Bouclier Rond Noir+8
13209	Bouclier Rond Noir+9
14000	Bracelet de Bois+0
14001	Bracelet de Bois+1
14002	Bracelet de Bois+2
14003	Bracelet de Bois+3
14004	Bracelet de Bois+4
14005	Bracelet de Bois+5
14006	Bracelet de Bois+6
14007	Bracelet de Bois+7
14008	Bracelet de Bois+8
14009	Bracelet de Bois+9
14020	Bracelet de Cuivre+0
14021	Bracelet de Cuivre+1
14022	Bracelet de Cuivre+2
14023	Bracelet de Cuivre+3
14024	Bracelet de Cuivre+4
14025	Bracelet de Cuivre+5
14026	Bracelet de Cuivre+6
14027	Bracelet de Cuivre+7
14028	Bracelet de Cuivre+8
14029	Bracelet de Cuivre+9
14040	Bracelet d'Argent+0
14041	Bracelet d'Argent+1
14042	Bracelet d'Argent+2
14043	Bracelet d'Argent+3
14044	Bracelet d'Argent+4
14045	Bracelet d'Argent+5
14046	Bracelet d'Argent+6
14047	Bracelet d'Argent+7
14048	Bracelet d'Argent+8
14049	Bracelet d'Argent+9
14060	Bracelet d'Or+0
14061	Bracelet d'Or+1
14062	Bracelet d'Or+2
14063	Bracelet d'Or+3
14064	Bracelet d'Or+4
14065	Bracelet d'Or+5
14066	Bracelet d'Or+6
14067	Bracelet d'Or+7
14068	Bracelet d'Or+8
14069	Bracelet d'Or+9
14080	Bracelet de Jade+0
14081	Bracelet de Jade+1
14082	Bracelet de Jade+2
14083	Bracelet de Jade+3
14084	Bracelet de Jade+4
14085	Bracelet de Jade+5
14086	Bracelet de Jade+6
14087	Bracelet de Jade+7
14088	Bracelet de Jade+8
14089	Bracelet de Jade+9
14100	Bracelet d'Ébène+0
14101	Bracelet d'Ébène+1
14102	Bracelet d'Ébène+2
14103	Bracelet d'Ébène+3
14104	Bracelet d'Ébène+4
14105	Bracelet d'Ébène+5
14106	Bracelet d'Ébène+6
14107	Bracelet d'Ébène+7
14108	Bracelet d'Ébène+8
14109	Bracelet d'Ébène+9
14120	Bracelet de Perles+0
14121	Bracelet de Perles+1
14122	Bracelet de Perles+2
14123	Bracelet de Perles+3
14124	Bracelet de Perles+4
14125	Bracelet de Perles+5
14126	Bracelet de Perles+6
14127	Bracelet de Perles+7
14128	Bracelet de Perles+8
14129	Bracelet de Perles+9
14140	Bracelet d'Or Blanc+0
14141	Bracelet d'Or Blanc+1
14142	Bracelet d'Or Blanc+2
14143	Bracelet d'Or Blanc+3
14144	Bracelet d'Or Blanc+4
14145	Bracelet d'Or Blanc+5
14146	Bracelet d'Or Blanc+6
14147	Bracelet d'Or Blanc+7
14148	Bracelet d'Or Blanc+8
14149	Bracelet d'Or Blanc+9
14160	Bracelet de Cristal+0
14161	Bracelet de Cristal+1
14162	Bracelet de Cristal+2
14163	Bracelet de Cristal+3
14164	Bracelet de Cristal+4
14165	Bracelet de Cristal+5
14166	Bracelet de Cristal+6
14167	Bracelet de Cristal+7
14168	Bracelet de Cristal+8
14169	Bracelet de Cristal+9
14180	Bracelet d'Améthyste+0
14181	Bracelet d'Améthyste+1
14182	Bracelet d'Améthyste+2
14183	Bracelet d'Améthyste+3
14184	Bracelet d'Améthyste+4
14185	Bracelet d'Améthyste+5
14186	Bracelet d'Améthyste+6
14187	Bracelet d'Améthyste+7
14188	Bracelet d'Améthyste+8
14189	Bracelet d'Améthyste+9
14200	Bracelet Larme Céleste+0
14201	Bracelet Larme Céleste+1
14202	Bracelet Larme Céleste+2
14203	Bracelet Larme Céleste+3
14204	Bracelet Larme Céleste+4
14205	Bracelet Larme Céleste+5
14206	Bracelet Larme Céleste+6
14207	Bracelet Larme Céleste+7
14208	Bracelet Larme Céleste+8
14209	Bracelet Larme Céleste+9
14220	Bracelet Cristal d'Âme+0
14221	Bracelet Cristal d'Âme+1
14222	Bracelet Cristal d'Âme+2
14223	Bracelet Cristal d'Âme+3
14224	Bracelet Cristal d'Âme+4
14225	Bracelet Cristal d'Âme+5
14226	Bracelet Cristal d'Âme+6
14227	Bracelet Cristal d'Âme+7
14228	Bracelet Cristal d'Âme+8
14229	Bracelet Cristal d'Âme+9
14500	Bracelet Rubis +0
14501	Bracelet Rubis +1
14502	Bracelet Rubis +2
14503	Bracelet Rubis +3
14504	Bracelet Rubis +4
14505	Bracelet Rubis +5
14506	Bracelet Rubis +6
14507	Bracelet Rubis +7
14508	Bracelet Rubis +8
14509	Bracelet Rubis +9
14520	Bracelet Grenat +0
14521	Bracelet Grenat +1
14522	Bracelet Grenat +2
14523	Bracelet Grenat +3
14524	Bracelet Grenat +4
14525	Bracelet Grenat +5
14526	Bracelet Grenat +6
14527	Bracelet Grenat +7
14528	Bracelet Grenat +8
14529	Bracelet Grenat +9
14540	Bracelet Émeraude +0
14541	Bracelet Émeraude +1
14542	Bracelet Émeraude +2
14543	Bracelet Émeraude +3
14544	Bracelet Émeraude +4
14545	Bracelet Émeraude +5
14546	Bracelet Émeraude +6
14547	Bracelet Émeraude +7
14548	Bracelet Émeraude +8
14549	Bracelet Émeraude +9
14560	Bracelet Saphir +0
14561	Bracelet Saphir +1
14562	Bracelet Saphir +2
14563	Bracelet Saphir +3
14564	Bracelet Saphir +4
14565	Bracelet Saphir +5
14566	Bracelet Saphir +6
14567	Bracelet Saphir +7
14568	Bracelet Saphir +8
14569	Bracelet Saphir +9
14570	Bracelet de Tourmaline+0
14571	Bracelet de Tourmaline+1
14572	Bracelet de Tourmaline+2
14573	Bracelet de Tourmaline+3
14574	Bracelet de Tourmaline+4
14575	Bracelet de Tourmaline+5
14576	Bracelet de Tourmaline+6
14577	Bracelet de Tourmaline+7
14578	Bracelet de Tourmaline+8
14579	Bracelet de Tourmaline+9
15000	Chaussures de Cuir+0
15001	Chaussures de Cuir+1
15002	Chaussures de Cuir+2
15003	Chaussures de Cuir+3
15004	Chaussures de Cuir+4
15005	Chaussures de Cuir+5
15006	Chaussures de Cuir+6
15007	Chaussures de Cuir+7
15008	Chaussures de Cuir+8
15009	Chaussures de Cuir+9
15020	Chaussures de Bambou+0
15021	Chaussures de Bambou+1
15022	Chaussures de Bambou+2
15023	Chaussures de Bambou+3
15024	Chaussures de Bambou+4
15025	Chaussures de Bambou+5
15026	Chaussures de Bambou+6
15027	Chaussures de Bambou+7
15028	Chaussures de Bambou+8
15029	Chaussures de Bambou+9
15040	Chaussures de Bois+0
15041	Chaussures de Bois+1
15042	Chaussures de Bois+2
15043	Chaussures de Bois+3
15044	Chaussures de Bois+4
15045	Chaussures de Bois+5
15046	Chaussures de Bois+6
15047	Chaussures de Bois+7
15048	Chaussures de Bois+8
15049	Chaussures de Bois+9
15060	Chaussures Fil d'Or+0
15061	Chaussures Fil d'Or+1
15062	Chaussures Fil d'Or+2
15063	Chaussures Fil d'Or+3
15064	Chaussures Fil d'Or+4
15065	Chaussures Fil d'Or+5
15066	Chaussures Fil d'Or+6
15067	Chaussures Fil d'Or+7
15068	Chaussures Fil d'Or+8
15069	Chaussures Fil d'Or+9
15080	Bottes de Cuir+0
15081	Bottes de Cuir+1
15082	Bottes de Cuir+2
15083	Bottes de Cuir+3
15084	Bottes de Cuir+4
15085	Bottes de Cuir+5
15086	Bottes de Cuir+6
15087	Bottes de Cuir+7
15088	Bottes de Cuir+8
15089	Bottes de Cuir+9
15100	Chaussures en Or+0
15101	Chaussures en Or+1
15102	Chaussures en Or+2
15103	Chaussures en Or+3
15104	Chaussures en Or+4
15105	Chaussures en Or+5
15106	Chaussures en Or+6
15107	Chaussures en Or+7
15108	Chaussures en Or+8
15109	Chaussures en Or+9
15120	Bottes de Bronze+0
15121	Bottes de Bronze+1
15122	Bottes de Bronze+2
15123	Bottes de Bronze+3
15124	Bottes de Bronze+4
15125	Bottes de Bronze+5
15126	Bottes de Bronze+6
15127	Bottes de Bronze+7
15128	Bottes de Bronze+8
15129	Bottes de Bronze+9
15140	Chaussures de Jade+0
15141	Chaussures de Jade+1
15142	Chaussures de Jade+2
15143	Chaussures de Jade+3
15144	Chaussures de Jade+4
15145	Chaussures de Jade+5
15146	Chaussures de Jade+6
15147	Chaussures de Jade+7
15148	Chaussures de Jade+8
15149	Chaussures de Jade+9
15160	Chaussures d'Extase+0
15161	Chaussures d'Extase+1
15162	Chaussures d'Extase+2
15163	Chaussures d'Extase+3
15164	Chaussures d'Extase+4
15165	Chaussures d'Extase+5
15166	Chaussures d'Extase+6
15167	Chaussures d'Extase+7
15168	Chaussures d'Extase+8
15169	Chaussures d'Extase+9
15180	Bottes des Nimbes+0
15181	Bottes des Nimbes+1
15182	Bottes des Nimbes+2
15183	Bottes des Nimbes+3
15184	Bottes des Nimbes+4
15185	Bottes des Nimbes+5
15186	Bottes des Nimbes+6
15187	Bottes des Nimbes+7
15188	Bottes des Nimbes+8
15189	Bottes des Nimbes+9
15200	Chaussures de Phoenix+0
15201	Chaussures de Phoenix+1
15202	Chaussures de Phoenix+2
15203	Chaussures de Phoenix+3
15204	Chaussures de Phoenix+4
15205	Chaussures de Phoenix+5
15206	Chaussures de Phoenix+6
15207	Chaussures de Phoenix+7
15208	Chaussures de Phoenix+8
15209	Chaussures de Phoenix+9
15220	Chauss. Oiseau de Feu+0
15221	Chauss. Oiseau de Feu+1
15222	Chauss. Oiseau de Feu+2
15223	Chauss. Oiseau de Feu+3
15224	Chauss. Oiseau de Feu+4
15225	Chauss. Oiseau de Feu+5
15226	Chauss. Oiseau de Feu+6
15227	Chauss. Oiseau de Feu+7
15228	Chauss. Oiseau de Feu+8
15229	Chauss. Oiseau de Feu+9
15370	Chausses d'Euphorie +0
15371	Chausses d'Euphorie +1
15372	Chausses d'Euphorie +2
15373	Chausses d'Euphorie +3
15374	Chausses d'Euphorie +4
15375	Chausses d'Euphorie +5
15376	Chausses d'Euphorie +6
15377	Chausses d'Euphorie +7
15378	Chausses d'Euphorie +8
15379	Chausses d'Euphorie +9
15390	Bottes Auréolées +0
15391	Bottes Auréolées +1
15392	Bottes Auréolées +2
15393	Bottes Auréolées +3
15394	Bottes Auréolées +4
15395	Bottes Auréolées +5
15396	Bottes Auréolées +6
15397	Bottes Auréolées +7
15398	Bottes Auréolées +8
15399	Bottes Auréolées +9
15410	Bottes de Qilin +0
15411	Bottes de Qilin +1
15412	Bottes de Qilin +2
15413	Bottes de Qilin +3
15414	Bottes de Qilin +4
15415	Bottes de Qilin +5
15416	Bottes de Qilin +6
15417	Bottes de Qilin +7
15418	Bottes de Qilin +8
15419	Bottes de Qilin +9
15430	Bottes d'Oiseau-Glace +0
15431	Bottes d'Oiseau-Glace +1
15432	Bottes d'Oiseau-Glace +2
15433	Bottes d'Oiseau-Glace +3
15434	Bottes d'Oiseau-Glace +4
15435	Bottes d'Oiseau-Glace +5
15436	Bottes d'Oiseau-Glace +6
15437	Bottes d'Oiseau-Glace +7
15438	Bottes d'Oiseau-Glace +8
15439	Bottes d'Oiseau-Glace +9
15440	Chaussures de Feu +0
15441	Chaussures de Feu +1
15442	Chaussures de Feu +2
15443	Chaussures de Feu +3
15444	Chaussures de Feu +4
15445	Chaussures de Feu +5
15446	Chaussures de Feu +6
15447	Chaussures de Feu +7
15448	Chaussures de Feu +8
15449	Chaussures de Feu +9
15450	Chaussures d'Océan +0
15451	Chaussures d'Océan +1
15452	Chaussures d'Océan +2
15453	Chaussures d'Océan +3
15454	Chaussures d'Océan +4
15455	Chaussures d'Océan +5
15456	Chaussures d'Océan +6
15457	Chaussures d'Océan +7
15458	Chaussures d'Océan +8
15459	Chaussures d'Océan +9
16000	Collier de Bois+0
16001	Collier de Bois+1
16002	Collier de Bois+2
16003	Collier de Bois+3
16004	Collier de Bois+4
16005	Collier de Bois+5
16006	Collier de Bois+6
16007	Collier de Bois+7
16008	Collier de Bois+8
16009	Collier de Bois+9
16020	Collier de Cuivre+0
16021	Collier de Cuivre+1
16022	Collier de Cuivre+2
16023	Collier de Cuivre+3
16024	Collier de Cuivre+4
16025	Collier de Cuivre+5
16026	Collier de Cuivre+6
16027	Collier de Cuivre+7
16028	Collier de Cuivre+8
16029	Collier de Cuivre+9
16040	Collier d'Argent+0
16041	Collier d'Argent+1
16042	Collier d'Argent+2
16043	Collier d'Argent+3
16044	Collier d'Argent+4
16045	Collier d'Argent+5
16046	Collier d'Argent+6
16047	Collier d'Argent+7
16048	Collier d'Argent+8
16049	Collier d'Argent+9
16060	Collier d'Or+0
16061	Collier d'Or+1
16062	Collier d'Or+2
16063	Collier d'Or+3
16064	Collier d'Or+4
16065	Collier d'Or+5
16066	Collier d'Or+6
16067	Collier d'Or+7
16068	Collier d'Or+8
16069	Collier d'Or+9
16080	Collier de Jade+0
16081	Collier de Jade+1
16082	Collier de Jade+2
16083	Collier de Jade+3
16084	Collier de Jade+4
16085	Collier de Jade+5
16086	Collier de Jade+6
16087	Collier de Jade+7
16088	Collier de Jade+8
16089	Collier de Jade+9
16100	Collier d'Ébène+0
16101	Collier d'Ébène+1
16102	Collier d'Ébène+2
16103	Collier d'Ébène+3
16104	Collier d'Ébène+4
16105	Collier d'Ébène+5
16106	Collier d'Ébène+6
16107	Collier d'Ébène+7
16108	Collier d'Ébène+8
16109	Collier d'Ébène+9
16120	Collier de Perles+0
16121	Collier de Perles+1
16122	Collier de Perles+2
16123	Collier de Perles+3
16124	Collier de Perles+4
16125	Collier de Perles+5
16126	Collier de Perles+6
16127	Collier de Perles+7
16128	Collier de Perles+8
16129	Collier de Perles+9
16140	Collier d'Or Blanc+0
16141	Collier d'Or Blanc+1
16142	Collier d'Or Blanc+2
16143	Collier d'Or Blanc+3
16144	Collier d'Or Blanc+4
16145	Collier d'Or Blanc+5
16146	Collier d'Or Blanc+6
16147	Collier d'Or Blanc+7
16148	Collier d'Or Blanc+8
16149	Collier d'Or Blanc+9
16160	Collier de Cristal+0
16161	Collier de Cristal+1
16162	Collier de Cristal+2
16163	Collier de Cristal+3
16164	Collier de Cristal+4
16165	Collier de Cristal+5
16166	Collier de Cristal+6
16167	Collier de Cristal+7
16168	Collier de Cristal+8
16169	Collier de Cristal+9
16180	Collier d'Améthyste+0
16181	Collier d'Améthyste+1
16182	Collier d'Améthyste+2
16183	Collier d'Améthyste+3
16184	Collier d'Améthyste+4
16185	Collier d'Améthyste+5
16186	Collier d'Améthyste+6
16187	Collier d'Améthyste+7
16188	Collier d'Améthyste+8
16189	Collier d'Améthyste+9
16200	Collier Larme Céleste+0
16201	Collier Larme Céleste+1
16202	Collier Larme Céleste+2
16203	Collier Larme Céleste+3
16204	Collier Larme Céleste+4
16205	Collier Larme Céleste+5
16206	Collier Larme Céleste+6
16207	Collier Larme Céleste+7
16208	Collier Larme Céleste+8
16209	Collier Larme Céleste+9
16220	Collier Cristal d'Âme+0
16221	Collier Cristal d'Âme+1
16222	Collier Cristal d'Âme+2
16223	Collier Cristal d'Âme+3
16224	Collier Cristal d'Âme+4
16225	Collier Cristal d'Âme+5
16226	Collier Cristal d'Âme+6
16227	Collier Cristal d'Âme+7
16228	Collier Cristal d'Âme+8
16229	Collier Cristal d'Âme+9
16500	Collier Rubis +0
16501	Collier Rubis +1
16502	Collier Rubis +2
16503	Collier Rubis +3
16504	Collier Rubis +4
16505	Collier Rubis +5
16506	Collier Rubis +6
16507	Collier Rubis +7
16508	Collier Rubis +8
16509	Collier Rubis +9
16520	Collier Grenat +0
16521	Collier Grenat +1
16522	Collier Grenat +2
16523	Collier Grenat +3
16524	Collier Grenat +4
16525	Collier Grenat +5
16526	Collier Grenat +6
16527	Collier Grenat +7
16528	Collier Grenat +8
16529	Collier Grenat +9
16540	Collier Émeraude +0
16541	Collier Émeraude +1
16542	Collier Émeraude +2
16543	Collier Émeraude +3
16544	Collier Émeraude +4
16545	Collier Émeraude +5
16546	Collier Émeraude +6
16547	Collier Émeraude +7
16548	Collier Émeraude +8
16549	Collier Émeraude +9
16560	Collier Saphir +0
16561	Collier Saphir +1
16562	Collier Saphir +2
16563	Collier Saphir +3
16564	Collier Saphir +4
16565	Collier Saphir +5
16566	Collier Saphir +6
16567	Collier Saphir +7
16568	Collier Saphir +8
16569	Collier Saphir +9
16570	Collier de Tourmaline+0
16571	Collier de Tourmaline+1
16572	Collier de Tourmaline+2
16573	Collier de Tourmaline+3
16574	Collier de Tourmaline+4
16575	Collier de Tourmaline+5
16576	Collier de Tourmaline+6
16577	Collier de Tourmaline+7
16578	Collier de Tourmaline+8
16579	Collier de Tourmaline+9
17000	Boucles Oreille Bois+0
17001	Boucles Oreille Bois+1
17002	Boucles Oreille Bois+2
17003	Boucles Oreille Bois+3
17004	Boucles Oreille Bois+4
17005	Boucles Oreille Bois+5
17006	Boucles Oreille Bois+6
17007	Boucles Oreille Bois+7
17008	Boucles Oreille Bois+8
17009	Boucles Oreille Bois+9
17020	Boucles Oreille Cuivre+0
17021	Boucles Oreille Cuivre+1
17022	Boucles Oreille Cuivre+2
17023	Boucles Oreille Cuivre+3
17024	Boucles Oreille Cuivre+4
17025	Boucles Oreille Cuivre+5
17026	Boucles Oreille Cuivre+6
17027	Boucles Oreille Cuivre+7
17028	Boucles Oreille Cuivre+8
17029	Boucles Oreille Cuivre+9
17040	Boucles Oreille Argent+0
17041	Boucles Oreille Argent+1
17042	Boucles Oreille Argent+2
17043	Boucles Oreille Argent+3
17044	Boucles Oreille Argent+4
17045	Boucles Oreille Argent+5
17046	Boucles Oreille Argent+6
17047	Boucles Oreille Argent+7
17048	Boucles Oreille Argent+8
17049	Boucles Oreille Argent+9
17060	Boucles d'Oreille Or+0
17061	Boucles d'Oreille Or+1
17062	Boucles d'Oreille Or+2
17063	Boucles d'Oreille Or+3
17064	Boucles d'Oreille Or+4
17065	Boucles d'Oreille Or+5
17066	Boucles d'Oreille Or+6
17067	Boucles d'Oreille Or+7
17068	Boucles d'Oreille Or+8
17069	Boucles d'Oreille Or+9
17080	Boucles Oreille Jade+0
17081	Boucles Oreille Jade+1
17082	Boucles Oreille Jade+2
17083	Boucles Oreille Jade+3
17084	Boucles Oreille Jade+4
17085	Boucles Oreille Jade+5
17086	Boucles Oreille Jade+6
17087	Boucles Oreille Jade+7
17088	Boucles Oreille Jade+8
17089	Boucles Oreille Jade+9
17100	Boucles Oreille Ébène+0
17101	Boucles Oreille Ébène+1
17102	Boucles Oreille Ébène+2
17103	Boucles Oreille Ébène+3
17104	Boucles Oreille Ébène+4
17105	Boucles Oreille Ébène+5
